,0,1,2
0,0.22878509112766077,0.0,0.060844236266070925
1,0.5354827609450584,0.0,1.2829059607631428
2,0.5677829223467187,0.0,-0.3456837831563859
3,3.738797980000749,1.0,4.504838745291477
4,1.8768712751717378,0.0,2.990487507209834
5,2.5090149768779177,1.0,4.223203013603588
6,0.4632977910827195,0.0,1.0605248254568336
7,2.886179182288198,1.0,3.7263898290106274
8,0.6534281578086462,0.0,0.5749245601643593
9,5.7983748952942475,1.0,6.27118260760622
10,0.3770291725665333,0.0,0.3299088890155245
11,4.938856048812733,1.0,8.808668705545138
12,-0.9399760056151071,0.0,-0.7379624123556158
13,1.3391226260903046,0.0,-0.40849206667732796
14,3.310667582334217,1.0,5.321058160446414
15,2.006749669337944,1.0,3.334432748303838
16,3.3305175028935126,1.0,3.1747453091932663
17,2.760572399904448,1.0,5.255752591410771
18,3.6977620376254166,1.0,4.8981765012460246
19,-0.21693809441109593,0.0,-1.693775046506773
20,-0.28420071196512053,0.0,-0.5738107584909817
21,5.567047123171235,1.0,8.131403638703718
22,4.120597504571953,1.0,6.058950724023864
23,0.33042713089058645,0.0,0.47059011329450895
24,3.4949548007365543,1.0,5.231758649033061
25,-0.4909223123207212,0.0,-1.6699171702723716
26,6.181611209143399,1.0,7.375524666702773
27,1.010079419121767,0.0,1.193402557460305
28,4.405415153700652,1.0,5.537309402844726
29,4.6705586723360835,1.0,4.853908723643797
30,4.533652271992059,1.0,5.611003265633203
31,0.2622409208383469,0.0,0.3280686125163852
32,5.308148822010561,1.0,6.2896483670845935
33,-0.01111979911482308,0.0,-0.9350423025464294
34,4.939279131110155,1.0,7.2265993937578195
35,-0.6350254464485807,0.0,-0.5164964733195737
36,5.054141154899032,1.0,6.869347433914845
37,1.9038928375942188,1.0,2.1531875110970273
38,0.40150694125691777,0.0,-0.36153972183870653
39,1.0487537806379785,0.0,-0.6283083182204509
40,-1.317948084043039,0.0,-1.8331324827811182
41,2.1230275810750565,1.0,3.3620287388532524
42,1.7647945316422853,0.0,-0.10752834813647105
43,0.2582297896897994,0.0,-0.22105710856635039
44,-0.15489911464339734,0.0,-0.05205223259724197
45,2.739231002006215,1.0,3.2658386993478423
46,0.28048765024678773,0.0,0.912340227305916
47,4.242872610293148,1.0,4.108781740029604
48,4.772521077766475,1.0,6.563200398948224
49,4.667943999493252,1.0,6.74945369855721
50,4.054123101449685,1.0,5.30535370942926
51,-0.16394437480111437,0.0,0.3545517400172373
52,4.137824827439182,1.0,5.381235643839798
53,3.7958170062341616,1.0,3.293174858126748
54,-1.9764416095817792,0.0,-1.7848855477132473
55,0.3773867772350348,0.0,-1.9158882271007616
56,5.39342340687994,1.0,7.630523422676234
57,0.2004578654381625,0.0,0.7569252934858429
58,1.3567815757081947,0.0,1.3740284247571077
59,4.232636253545987,1.0,6.49430258870028
60,4.748334309159877,1.0,4.42574045368766
61,4.201754969874701,1.0,5.264399235636224
62,3.838983645006038,1.0,7.486164946414881
63,1.5074185478014088,0.0,0.18315132612810126
64,3.9338630122850913,1.0,3.6245289694344387
65,4.360117502901507,1.0,4.248425096025064
66,0.9288232949801213,0.0,3.6863390568234027
67,-0.4314513368766085,0.0,-0.2612516144971877
68,-0.6801057481813895,0.0,0.8818528979107715
69,4.90250354646538,1.0,5.959362152782669
70,-0.41277048883064565,0.0,1.0436794557325588
71,0.26945443928824875,0.0,0.6065023836927663
72,2.431359992113773,1.0,4.056431769850374
