,0,1,2
0,7.182260636968926,1.0,0.0015061584738926452
1,7.33100231192285,1.0,-0.02253576116072101
2,-1.427497682382993,0.0,-0.8088297793995174
3,-1.0023208902629586,0.0,-0.2948282307641398
4,-0.5720098695699718,0.0,0.7462488111259603
5,9.0671372897954,1.0,0.1425221087082896
6,-0.0582215469271995,0.0,0.9258305839035478
7,7.808011570496502,1.0,-0.6340459970372302
8,6.621002239711442,1.0,-0.1339798129909839
9,1.429318975148858,0.0,-0.09359293600912998
10,6.930475125049506,1.0,-1.1440646860902848
11,6.876814585723307,1.0,-0.35365585951515194
12,0.3388943366343744,0.0,0.7626569800984767
13,8.763505980819184,1.0,0.01556268091974883
14,-0.6594989574036757,0.0,-1.4800778989800807
15,7.849805006881569,1.0,-0.49934954526112946
16,9.257648713220274,1.0,0.23923257875373394
17,-0.2148375986678185,0.0,-0.6465819409644334
18,8.734846243611955,1.0,0.734076085026848
19,6.317597943235782,1.0,0.4695557953518966
20,9.345178801564659,1.0,0.479986672393247
21,6.356711825793066,1.0,0.10231169704872901
22,0.6419977481541063,0.0,0.7464066161427176
23,1.994114966768763,0.0,0.6365725006490517
24,7.383137218321625,1.0,0.5589246192419159
25,-0.17075095098423865,0.0,-0.09219566592745816
26,9.27396586579576,1.0,0.33284873226794887
27,-1.0650240996128555,0.0,0.08184840101994395
28,5.795258217544621,1.0,-0.9105074613933759
29,0.9392404780037946,0.0,1.4655770857218395
30,1.7388048433930403,0.0,0.2583659048696102
31,8.545817152748313,1.0,0.6974599079429279
32,8.388043261788683,1.0,0.8832865596450897
33,8.265100340944182,1.0,0.30446886895053127
34,8.891959110813938,1.0,-0.6209776960153814
35,6.31706211377496,1.0,-0.894047955599774
36,-0.4942490171592503,0.0,-0.7123573612287557
37,7.160116882444372,1.0,0.09255277257117571
38,9.157257555651114,1.0,0.8552834513549001
39,9.026012410341615,1.0,0.6604972025586698
40,-1.1530662484965408,0.0,-1.1698256778603044
41,7.569583799482903,1.0,-0.36916361483995136
42,9.873438542948712,1.0,0.723969524613226
43,1.8210843112929427,0.0,0.4371282890673059
44,2.4032504352807273,0.0,1.0108137862958704
45,10.84056452204888,1.0,1.0225310680461779
46,6.236152159521966,1.0,-1.7941935473795168
47,0.9548543360004828,0.0,-0.1509721250461191
48,0.6543930494640222,0.0,0.6653894651083133
49,0.41068413886195276,0.0,-0.17598137688317145
50,0.6449583741726236,0.0,-0.7241411397568626
51,0.36125486891650005,0.0,0.4135128532247688
52,1.5496966108892005,0.0,0.3702908699605257
53,8.505438054582491,1.0,0.003131740082889092
54,-2.62869303237055,0.0,1.013770436238458
55,0.4642139361360338,0.0,0.41787455115598243
56,8.621249545124918,1.0,-1.1714023835923428
57,7.78717781677372,1.0,-0.2327574568909842
58,-1.3259602164076572,0.0,1.102868358178084
59,-0.4588562167133929,0.0,-0.4018357211469127
60,0.9054827734482315,0.0,0.3519243396577533
61,10.321807374827452,1.0,1.0979357909683785
62,8.621259382965253,1.0,1.484576017804121
63,-0.06754708997001543,0.0,-0.4532778300512706
64,9.41460851714185,1.0,-0.5643100704727324
65,8.057348237895194,1.0,-0.6149947948713139
66,-0.6163331380934362,0.0,-0.10116321809245632
67,-2.808888332374639,0.0,-0.19343910069511036
68,9.276579301799792,1.0,0.6636938760794214
69,0.3348219572995209,0.0,0.03747627147270362
70,6.714023612431939,1.0,-0.31225153536959604
71,-0.2866189877191644,0.0,-0.0203106545439312
72,1.054165994222012,0.0,0.4502830337367255
73,7.762971404597594,1.0,0.5178176962494241
74,-0.2082156281977759,0.0,-0.1462783935606874
75,0.5765962417404228,0.0,0.36182838560310726
76,-2.274813507997135,0.0,-0.6115583764328886
77,1.2562978733127677,0.0,0.6023109001115238
78,-1.0378167689155104,0.0,0.2917139424487879
79,-0.684840284385339,0.0,0.6935986312096566
80,0.12003550449410294,0.0,-0.9034351231966328
81,7.986114243957011,1.0,-1.1433739550685489
82,6.616997345745516,1.0,-1.6105229707124558
83,6.824587430814115,1.0,0.607321273062903
84,7.237294720973904,1.0,0.22667876945343235
85,7.444544361667065,1.0,-1.0653823679400407
86,0.7067099718714693,0.0,0.3023171347655348
87,7.57419339112848,1.0,0.23330881437918555
88,0.14684154252068088,0.0,-0.30613453851707634
89,8.954995575941178,1.0,1.1912592106392421
90,1.459130914217523,0.0,-0.7169060260700105
91,9.631198143682333,1.0,-0.838944170821738
92,5.645326642810385,1.0,-1.2814936704505653
93,7.981476537785142,1.0,-2.5607371874174367
94,8.212116781147651,1.0,-0.7738712727551529
95,-0.7045205057050912,0.0,-0.05040365934797737
96,7.863516803139686,1.0,0.1906235102674699
97,6.655049910168981,1.0,-0.6520363853808198
98,8.096057238283452,1.0,0.4707718365291979
99,0.31731379880315425,0.0,0.32635996391403044
